OBJECTID,ELEVATION,HYDRANTID,FFW,LAT,LON
2230.00000,300.24214,LWRM 1536,2208.00000,35.5063654,-79.1291515
2231.00000,293.38106,LWRM 1794,2306.00000,35.5112560,-79.1244642
2232.00000,266.49685,LWRM 1842,2458.00000,35.5117524,-79.1229507
2233.00000,247.65815,LWRM 1876,2549.00000,35.5123731,-79.1217301
2234.00000,213.77463,LWRM 2138,2653.00000,35.5147520,-79.1216052
2235.00000,259.34149,PPSC 7441A,2493.00000,35.5355863,-79.0465199
2236.00000,255.93061,PPSC 7441D,2146.00000,35.5362856,-79.0469661
2237.00000,257.02510,PPSC 7441B,2146.00000,35.5362756,-79.0465061
2238.00000,245.35307,PPSC 7441C,3549.00000,35.5364168,-79.0471621
2239.00000,427.76299,BCKH 5692,2250.00000,35.4977603,-79.0510430
2240.00000,368.18174,CPLD 855,2597.00000,35.4942689,-79.0505879
2241.00000,380.01635,BLSN 20,2493.00000,35.4892252,-79.0474784
2242.00000,345.37946,BLSK 10,2646.00000,35.4891457,-79.0492424
2243.00000,409.04153,CPLD 297,2340.00000,35.4861565,-79.0496931
2244.00000,425.73484,SLMC 1481,2271.00000,35.4814875,-79.0509749
2245.00000,481.13062,BRKT 593,1736.00000,35.4728031,-79.0715888
2246.00000,474.52105,BRKT 653,1785.00000,35.4740309,-79.0721315
2247.00000,482.35774,LGST 823,1736.00000,35.4723032,-79.0734251
2248.00000,480.69622,NT,1743.00000,35.4734230,-79.0754566
2249.00000,442.26329,NT,1951.00000,35.4700867,-79.0763700
2250.00000,417.47248,NT,2007.00000,35.4676395,-79.0776804
2251.00000,476.24579,LGST 513,1792.00000,35.4734416,-79.0769896
2252.00000,465.56789,LGST 409,1875.00000,35.4730427,-79.0793938
2253.00000,450.88448,LGST 210,1944.00000,35.4727537,-79.0811192
2254.00000,443.87114,LGST 281,1979.00000,35.4728505,-79.0827251
2255.00000,431.05488,ORch 116,1979.00000,35.4715418,-79.0840477
2256.00000,433.33000,NT,2035.00000,35.4731272,-79.0849992
2257.00000,433.66356,LGST 113,2035.00000,35.4739195,-79.0840592
2258.00000,425.78040,BRKT 1009,2125.00000,35.4794016,-79.0725641
2259.00000,448.29642,BRKT 773,1958.00000,35.4755482,-79.0723146
2260.00000,452.19117,PPSC 165,1903.00000,35.4714464,-79.0959274
2261.00000,436.50544,PPSC 411,1979.00000,35.4746704,-79.0977851
2262.00000,437.50134,PPSC 694,2028.00000,35.4783606,-79.0991471
2263.00000,443.53292,PPSC 871,1986.00000,35.4806030,-79.1008450
2264.00000,441.29377,PPSC 1035,2000.00000,35.4822871,-79.1027827
2265.00000,432.68235,PPSC 1235,2028.00000,35.4844334,-79.1049138
2266.00000,413.37270,PPSC 1461,2153.00000,35.4872216,-79.1067403
2267.00000,433.31421,PPSC 1547,2208.00000,35.4882445,-79.1074635
2268.00000,394.17608,PPSC 1814,2271.00000,35.4914936,-79.1092723
2269.00000,453.78159,PGST 1816,1924.00000,35.4814618,-79.1066802
2270.00000,437.22327,PGST 1358,2014.00000,35.4817100,-79.1139781
2271.00000,404.37482,PGST 1142,2104.00000,35.4836155,-79.1199017
2272.00000,346.10663,PGST 780,2514.00000,35.4833778,-79.1236803
2273.00000,262.75141,PGST 574,2896.00000,35.4848546,-79.1268350
2274.00000,365.23158,BCKH 5570,2542.00000,35.4981833,-79.0446288
2275.00000,362.13744,BCKH 5318,2639.00000,35.4996500,-79.0408222
2276.00000,365.84809,BCKH 5222,2583.00000,35.5027425,-79.0366948
2277.00000,360.05327,BCKH 4904,2576.00000,35.5037381,-79.0353945
2278.00000,384.77499,BCKH 4872,2486.00000,35.5082236,-79.0296465
2279.00000,380.50479,BCKH 4706,2514.00000,35.5145657,-79.0246491
