DEMAND,HEAD,PRESSURE,LAT,LON
0.000,511.24,61.66,35.4689576,-79.2104619
0.000,511.24,60.84,35.4688573,-79.2090144
0.000,511.24,59.54,35.4690029,-79.2112854
0.000,511.24,59.51,35.4689343,-79.2112898
0.000,511.24,58.82,35.4688124,-79.2112978
0.000,511.24,56.92,35.4690359,-79.2118963
0.000,511.24,56.98,35.4691745,-79.2119517
0.000,511.24,57.74,35.4691707,-79.2118316
0.001,511.24,57.01,35.4692408,-79.2119466
0.001,511.23,61.80,35.4707500,-79.2146351
0.001,511.23,60.68,35.4705712,-79.2146416
0.000,511.23,59.55,35.4697140,-79.2146723
0.003,511.23,63.40,35.4707322,-79.2144665
0.000,511.23,64.23,35.4708757,-79.2144635
0.002,511.23,70.21,35.4717493,-79.2138020
0.000,511.23,71.19,35.4718573,-79.2138023
0.002,511.24,73.19,35.4716995,-79.2103889
0.000,511.24,74.25,35.4718231,-79.2103724
0.000,511.24,72.91,35.4716950,-79.2102925
0.000,511.24,71.90,35.4716905,-79.2101965
0.001,511.24,71.58,35.4716175,-79.2102005
0.001,511.24,79.03,35.4730566,-79.2100887
0.000,511.24,74.88,35.4731152,-79.2113934
0.000,511.24,74.80,35.4731180,-79.2114551
0.000,511.24,76.12,35.4730140,-79.2113897
0.001,511.24,78.34,35.4730679,-79.2103401
0.001,511.24,77.27,35.4734781,-79.2101598
0.002,511.24,66.04,35.4743424,-79.2113518
0.001,511.24,71.88,35.4734551,-79.2089243
0.000,511.24,60.84,35.4688484,-79.2089378
0.000,511.24,60.67,35.4689880,-79.2089141
0.001,511.24,60.57,35.4690602,-79.2089092
0.000,511.24,59.99,35.4690644,-79.2090606
0.001,511.24,70.51,35.4712564,-79.2087566
0.000,511.24,72.97,35.4733610,-79.2089283
0.000,511.24,72.46,35.4733633,-79.2090436
0.001,511.24,79.71,35.4729267,-79.2089467
0.000,511.24,76.95,35.4719640,-79.2087920
0.000,511.24,72.23,35.4734092,-79.2089263
0.000,511.25,61.94,35.4760719,-79.2098031
0.000,511.25,61.77,35.4760007,-79.2099103
0.000,511.25,61.14,35.4761129,-79.2098480
0.000,511.25,60.41,35.4761580,-79.2098972
0.001,511.25,71.30,35.4753805,-79.2086372
0.001,511.24,74.87,35.4747162,-79.2087101
0.000,511.24,75.63,35.4747038,-79.2085986
0.000,511.25,60.51,35.4755266,-79.2117489
0.000,511.25,60.70,35.4754605,-79.2117210
0.000,511.25,60.91,35.4754810,-79.2118970
0.000,511.25,60.41,35.4757210,-79.2111202
0.000,511.25,60.55,35.4761062,-79.2100024
0.002,511.25,60.40,35.4758344,-79.2111052
0.000,511.25,60.41,35.4758065,-79.2112026
0.000,511.25,60.72,35.4757423,-79.2110531
0.000,511.25,60.60,35.4757760,-79.2110721
0.003,511.25,63.38,35.4771089,-79.2118436
0.002,511.25,70.85,35.4780194,-79.2123826
0.001,511.25,62.45,35.4770700,-79.2119456
0.000,511.24,72.62,35.4734531,-79.2087815
0.001,511.24,76.74,35.4737847,-79.2076125
0.000,511.24,76.85,35.4737270,-79.2075566
0.002,511.25,74.65,35.4751772,-79.2072734
0.001,511.25,74.40,35.4752224,-79.2071880
0.000,511.25,69.51,35.4759801,-79.2080784
0.002,511.25,69.74,35.4761292,-79.2079767
0.000,511.25,69.69,35.4760702,-79.2079044
0.001,511.27,73.05,35.4767000,-79.2057799
0.000,511.27,73.32,35.4766467,-79.2057798
0.000,511.27,73.06,35.4766926,-79.2055603
0.000,511.27,73.36,35.4766176,-79.2055606
0.001,511.26,75.60,35.4762970,-79.2055621
0.000,511.27,72.98,35.4766967,-79.2056830
0.000,511.30,69.96,35.4779965,-79.2054913
0.000,511.30,70.91,35.4779978,-79.2053885
0.000,511.28,68.66,35.4773709,-79.2055193
0.000,511.28,68.66,35.4773687,-79.2054763
0.000,511.28,68.36,35.4773657,-79.2054175
0.000,511.30,69.66,35.4779364,-79.2054940
0.000,511.30,69.73,35.4779993,-79.2055639
0.001,511.29,66.05,35.4780275,-79.2065383
0.000,511.29,65.57,35.4779708,-79.2065418
0.001,511.27,63.94,35.4780768,-79.2081652
0.000,511.27,63.34,35.4780010,-79.2081650
0.001,511.27,64.32,35.4780101,-79.2083118
0.001,511.25,60.54,35.4761988,-79.2098197
0.001,511.26,61.83,35.4770488,-79.2087524
0.000,511.26,62.15,35.4770090,-79.2086544
0.000,511.24,71.65,35.4713845,-79.2087535
0.000,511.24,72.28,35.4714585,-79.2087472
0.000,511.24,72.54,35.4713783,-79.2085410
0.000,511.24,72.98,35.4714320,-79.2085467
0.000,511.24,71.60,35.4712517,-79.2057493
0.000,511.24,70.58,35.4696003,-79.2058147
0.000,511.24,69.50,35.4700879,-79.2057960
0.000,511.24,69.30,35.4700834,-79.2058798
0.000,511.24,64.75,35.4685650,-79.2059098
0.001,511.24,73.10,35.4716234,-79.2057368
0.001,511.24,74.86,35.4725546,-79.2056998
0.000,511.24,73.62,35.4716265,-79.2058179
0.001,511.24,75.76,35.4718854,-79.2087681
0.000,511.24,75.31,35.4725604,-79.2058136
0.003,511.24,79.08,35.4724312,-79.2074380
0.000,511.24,79.41,35.4724791,-79.2074562
0.001,511.24,82.37,35.4748906,-79.2057559
0.000,511.24,81.38,35.4748931,-79.2058496
0.000,511.24,75.20,35.4726532,-79.2056945
0.001,511.24,82.62,35.4735035,-79.2056698
0.001,511.24,83.96,35.4735938,-79.2054113
0.000,511.24,83.09,35.4735282,-79.2053810
0.000,511.24,83.17,35.4735529,-79.2055285
0.000,511.27,70.08,35.4770799,-79.2055332
0.000,511.27,69.89,35.4770622,-79.2054504
0.001,511.27,71.43,35.4769637,-79.2049920
0.001,511.26,77.65,35.4767890,-79.2031407
0.001,511.26,76.91,35.4767618,-79.2032771
0.000,511.27,70.53,35.4770309,-79.2049716
0.000,511.26,76.46,35.4768229,-79.2032981
0.001,511.25,79.34,35.4766240,-79.2030395
0.001,511.25,81.76,35.4744224,-79.2030408
0.000,511.25,80.96,35.4743724,-79.2029841
0.001,511.26,85.01,35.4776299,-79.2022472
0.001,511.26,88.43,35.4778911,-79.2018848
0.000,511.26,84.03,35.4776717,-79.2023198
0.000,511.25,91.26,35.4788142,-79.2016099
0.001,511.41,71.01,35.4794427,-79.2054033
0.000,511.42,71.25,35.4795058,-79.2053995
0.001,511.40,70.95,35.4802659,-79.2146638
0.001,511.40,85.18,35.4801976,-79.2123896
0.000,511.39,71.56,35.4795954,-79.2088635
0.001,511.41,70.71,35.4795051,-79.2054958
0.001,511.40,67.41,35.4794895,-79.2077658
0.000,511.40,67.06,35.4795542,-79.2077613
0.000,511.40,78.61,35.4792061,-79.2135691
0.000,511.40,83.88,35.4800499,-79.2127091
0.000,511.40,79.32,35.4792587,-79.2136336
0.001,511.39,71.37,35.4795758,-79.2087397
0.000,511.31,77.33,35.4802209,-79.2096026
0.001,511.31,77.65,35.4802542,-79.2095594
0.000,511.30,77.87,35.4803481,-79.2096758
0.000,511.30,78.42,35.4803710,-79.2096201
0.000,512.34,93.74,35.4802777,-79.1978448
0.001,512.42,91.36,35.4801789,-79.1973483
0.000,512.34,92.53,35.4803499,-79.1978450
0.000,512.10,98.49,35.4802046,-79.1995904
0.000,512.09,98.48,35.4801929,-79.1996811
0.000,512.09,98.48,35.4802388,-79.1996871
0.000,512.09,98.02,35.4808324,-79.1998080
0.001,511.53,78.30,35.4796742,-79.2038010
0.000,511.53,78.54,35.4797256,-79.2038094
0.001,511.43,72.47,35.4795291,-79.2049718
0.000,511.43,72.77,35.4796116,-79.2049763
0.001,511.41,78.25,35.4807378,-79.2050376
0.001,511.41,77.96,35.4807310,-79.2051809
0.001,511.41,71.78,35.4806954,-79.2059368
0.000,511.41,77.52,35.4806706,-79.2051838
0.001,511.53,78.66,35.4796831,-79.2037338
0.000,511.52,79.63,35.4798575,-79.2036313
0.000,511.48,84.22,35.4805383,-79.2030625
0.000,511.48,83.39,35.4805667,-79.2031184
0.000,511.53,78.93,35.4797568,-79.2036919
0.001,512.37,92.22,35.4802769,-79.1976236
0.000,512.37,92.18,35.4802438,-79.1975552
0.001,512.37,82.84,35.4802355,-79.1954253
0.000,513.25,93.68,35.4758336,-79.1957708
0.000,513.25,93.86,35.4758609,-79.1957848
0.000,513.25,89.72,35.4759274,-79.1955067
0.001,513.25,90.18,35.4759197,-79.1955283
0.001,513.25,88.38,35.4759539,-79.1954338
0.000,513.25,88.82,35.4759434,-79.1954650
0.000,511.24,76.44,35.4715701,-79.2026854
0.000,511.24,76.59,35.4716158,-79.2027227
0.000,511.24,69.50,35.4712835,-79.2040754
0.000,511.24,69.50,35.4713552,-79.2040755
0.000,511.24,79.48,35.4725207,-79.2021591
0.002,511.24,79.61,35.4725791,-79.2021387
0.000,511.24,79.47,35.4725336,-79.2022184
0.000,511.24,71.73,35.4712856,-79.2057481
0.000,511.24,71.79,35.4712856,-79.2057024
0.000,511.23,92.81,35.4719949,-79.1984814
0.000,511.23,92.55,35.4724487,-79.1973083
0.000,511.23,92.69,35.4724595,-79.1972689
0.001,511.23,92.65,35.4725106,-79.1973295
0.000,511.23,92.77,35.4720151,-79.1984432
0.000,511.23,93.01,35.4724251,-79.1972558
0.000,511.23,93.98,35.4723474,-79.1972263
0.003,511.20,81.23,35.4719304,-79.2001881
0.004,511.20,80.62,35.4718988,-79.2002505
0.000,511.20,83.93,35.4726331,-79.1997256
0.000,511.20,82.84,35.4726631,-79.1998485
0.000,511.21,89.92,35.4725087,-79.1992215
0.000,511.21,89.87,35.4725481,-79.1992047
0.000,511.20,84.50,35.4726204,-79.1996736
0.008,511.20,83.24,35.4736453,-79.1997706
0.001,511.20,84.00,35.4726760,-79.1997119
0.000,511.20,82.64,35.4727144,-79.1998606
0.000,511.20,82.87,35.4726160,-79.1998662
0.000,511.23,92.60,35.4720205,-79.1984954
0.003,511.20,80.80,35.4726990,-79.2000824
0.000,511.20,81.42,35.4726454,-79.2000419
0.000,511.20,82.79,35.4736779,-79.1997568
0.008,511.20,82.38,35.4737020,-79.1997466
0.003,511.20,92.04,35.4736353,-79.1990497
0.000,511.20,83.72,35.4736846,-79.1996752
0.000,511.20,89.90,35.4736607,-79.1991332
0.002,511.20,89.02,35.4747960,-79.1988043
0.002,511.20,88.72,35.4748482,-79.1988274
0.000,504.13,70.27,35.4837713,-79.2352558
0.001,505.65,81.62,35.4872972,-79.2349055
0.000,504.09,69.44,35.4838196,-79.2356662
0.000,504.09,69.32,35.4837299,-79.2356693
0.002,504.09,69.44,35.4839060,-79.2356581
0.000,504.09,69.44,35.4839045,-79.2355467
0.000,504.09,69.48,35.4838300,-79.2357232
0.001,504.10,69.93,35.4837127,-79.2352594
0.000,504.10,69.60,35.4837172,-79.2353265
0.000,504.09,69.44,35.4838600,-79.2356624
0.003,504.09,82.70,35.4856468,-79.2356812
0.001,505.92,71.38,35.4889184,-79.2359146
0.001,505.91,70.33,35.4895311,-79.2365868
0.000,505.91,70.57,35.4894853,-79.2366556
0.000,505.90,71.08,35.4895633,-79.2368063
0.000,505.90,71.09,35.4895137,-79.2368697
0.000,505.91,70.61,35.4895875,-79.2366484
0.000,505.90,70.66,35.4896639,-79.2367199
0.002,505.90,75.42,35.4905438,-79.2374818
0.000,505.90,75.86,35.4906717,-79.2375740
0.000,505.90,75.66,35.4906396,-79.2376423
0.000,505.90,74.65,35.4905821,-79.2377602
0.000,505.90,75.43,35.4906076,-79.2375335
0.001,507.62,82.41,35.4913008,-79.2368663
0.000,507.63,82.38,35.4913439,-79.2368096
0.000,507.62,83.32,35.4913513,-79.2369110
0.001,507.62,88.99,35.4916867,-79.2371971
0.000,507.73,89.25,35.4917848,-79.2361547
0.000,507.73,89.42,35.4918430,-79.2361999
0.000,507.72,88.30,35.4917362,-79.2362393
0.001,507.52,75.02,35.4908380,-79.2362219
0.000,507.52,74.61,35.4907901,-79.2362729
0.002,511.37,64.00,35.4823803,-79.2280211
0.001,511.36,67.45,35.4833271,-79.2280974
0.002,511.36,76.25,35.4850339,-79.2301362
0.002,511.36,80.86,35.4839995,-79.2305303
0.002,511.36,77.26,35.4834760,-79.2295838
0.000,511.36,68.51,35.4834272,-79.2280752
0.000,511.36,69.49,35.4855801,-79.2289991
0.001,511.36,71.79,35.4861919,-79.2293257
0.000,511.36,75.05,35.4849614,-79.2300972
0.001,511.36,80.83,35.4840603,-79.2304457
0.000,511.36,77.83,35.4835551,-79.2295688
0.001,511.36,68.05,35.4834092,-79.2279691
0.002,511.36,79.88,35.4844811,-79.2284123
0.000,511.36,79.84,35.4845110,-79.2283276
0.001,511.36,69.51,35.4855946,-79.2289114
0.001,511.36,70.43,35.4854059,-79.2290320
0.000,511.36,70.18,35.4854381,-79.2289233
0.001,511.36,67.70,35.4833421,-79.2282071
0.001,511.36,68.98,35.4834763,-79.2280644
0.000,511.42,55.72,35.4811164,-79.2202952
0.000,511.42,55.72,35.4811269,-79.2203885
0.001,511.42,56.58,35.4810821,-79.2200308
0.000,511.42,56.42,35.4811515,-79.2200086
0.000,508.79,54.14,35.4899581,-79.2274809
0.000,508.79,54.15,35.4899198,-79.2275566
0.000,508.89,54.56,35.4891381,-79.2268674
0.000,508.89,54.16,35.4891069,-79.2269307
0.000,508.79,54.55,35.4894600,-79.2271348
0.000,509.28,56.12,35.4883040,-79.2259077
0.001,509.70,58.28,35.4876428,-79.2246668
0.001,510.08,55.76,35.4870228,-79.2235420
0.001,510.47,54.00,35.4862904,-79.2224813
0.000,509.28,55.85,35.4882586,-79.2259529
0.000,509.70,59.00,35.4876005,-79.2247118
0.000,510.08,55.57,35.4869781,-79.2235828
0.000,510.47,54.35,35.4862443,-79.2225374
0.000,511.54,50.64,35.4832501,-79.2203694
0.000,511.54,50.91,35.4832500,-79.2204306
0.000,511.54,50.54,35.4833242,-79.2203891
0.000,511.55,50.68,35.4834070,-79.2204110
0.001,511.52,50.85,35.4834870,-79.2204387
0.001,511.55,50.68,35.4834038,-79.2204102
0.000,511.76,47.63,35.4828783,-79.2217048
0.000,511.42,55.72,35.4811251,-79.2203009
0.001,511.43,55.72,35.4811726,-79.2202942
0.001,511.47,52.16,35.4822641,-79.2202220
0.002,511.28,59.26,35.4825043,-79.2186736
0.001,511.28,68.29,35.4820359,-79.2179682
0.002,511.28,72.06,35.4819746,-79.2169895
0.000,511.28,59.93,35.4824703,-79.2186233
0.000,511.28,68.85,35.4819617,-79.2180138
0.002,511.28,66.17,35.4816847,-79.2181839
0.001,511.28,60.83,35.4824240,-79.2185546
0.000,511.28,60.45,35.4824950,-79.2184819
0.001,510.86,52.87,35.4854347,-79.2214528
0.000,510.83,52.86,35.4854909,-79.2215071
0.000,510.85,60.10,35.4885776,-79.2171070
0.000,510.85,59.68,35.4886311,-79.2171072
0.001,510.85,57.72,35.4876013,-79.2195844
0.000,510.85,57.60,35.4876310,-79.2196270
0.000,510.86,52.87,35.4855273,-79.2212471
0.000,510.86,52.87,35.4855780,-79.2212924
0.000,510.86,52.87,35.4854866,-79.2213362
0.001,510.85,59.98,35.4883194,-79.2182500
0.002,510.85,65.91,35.4871105,-79.2180645
0.001,510.85,65.43,35.4871603,-79.2180952
0.000,510.85,61.01,35.4867657,-79.2190491
0.000,510.85,60.84,35.4867517,-79.2190889
0.000,666.64,135.63,35.5049627,-79.0510353
0.000,510.85,60.42,35.4868206,-79.2190700
0.001,510.85,63.18,35.4885469,-79.2154937
0.000,510.87,77.91,35.4865291,-79.2155800
0.002,510.88,77.36,35.4858482,-79.2151905
0.000,510.86,69.69,35.4871513,-79.2156819
0.001,510.86,69.06,35.4871569,-79.2156090
0.000,510.87,78.19,35.4865456,-79.2155266
0.000,510.88,76.43,35.4857981,-79.2153731
0.000,510.85,61.85,35.4884011,-79.2155158
0.000,510.85,61.85,35.4883842,-79.2154153
0.001,510.86,65.01,35.4875123,-79.2156455
0.000,510.86,65.00,35.4875200,-79.2157610
0.002,510.86,67.98,35.4875791,-79.2166408
0.000,510.86,66.80,35.4873361,-79.2156633
0.000,510.86,72.92,35.4869548,-79.2156883
0.000,510.86,72.63,35.4869811,-79.2156110
0.002,510.86,70.70,35.4871839,-79.2145045
0.000,510.85,59.33,35.4880724,-79.2188236
0.001,510.82,58.92,35.4881519,-79.2188866
0.001,510.42,60.03,35.4889682,-79.2199962
0.001,510.37,61.13,35.4889469,-79.2201820
0.000,509.95,60.26,35.4882886,-79.2217922
0.000,510.42,60.48,35.4890228,-79.2200024
0.000,510.82,58.92,35.4881747,-79.2188257
0.001,509.95,60.32,35.4883472,-79.2218144
0.002,510.37,69.47,35.4905675,-79.2197024
0.000,510.37,71.13,35.4907704,-79.2194982
0.001,510.37,69.14,35.4905353,-79.2196498
0.000,510.83,59.03,35.4881098,-79.2188532
0.000,510.39,60.75,35.4889611,-79.2201022
0.000,509.93,58.82,35.4882603,-79.2218863
0.001,510.37,60.89,35.4890009,-79.2202030
0.001,509.90,57.71,35.4882294,-79.2220098
0.001,509.90,57.55,35.4881412,-79.2219670
0.001,509.90,60.67,35.4874172,-79.2216161
0.000,509.75,75.24,35.4936452,-79.2197313
0.001,509.75,75.52,35.4937067,-79.2197149
0.000,509.75,74.61,35.4935736,-79.2197503
0.004,509.76,66.87,35.4921354,-79.2213300
0.000,509.75,73.72,35.4935784,-79.2198103
0.000,509.76,66.31,35.4921562,-79.2213811
0.002,509.75,62.09,35.4901024,-79.2225487
0.001,509.47,68.30,35.4911205,-79.2245188
0.000,509.75,62.46,35.4901744,-79.2225023
0.001,509.78,62.62,35.4899877,-79.2224543
0.000,509.77,63.00,35.4900625,-79.2224295
0.002,509.77,63.33,35.4901310,-79.2224068
0.000,509.76,62.76,35.4900840,-79.2224937
0.000,509.45,68.30,35.4910696,-79.2246725
0.000,509.45,68.30,35.4911239,-79.2246948
0.000,509.45,69.53,35.4915076,-79.2246647
0.003,509.09,79.50,35.4942868,-79.2243362
0.000,509.09,79.56,35.4943365,-79.2243973
0.001,509.09,61.90,35.4929800,-79.2257543
0.000,509.09,61.41,35.4930298,-79.2258297
0.002,509.24,67.13,35.4914581,-79.2262908
0.000,509.24,66.75,35.4914580,-79.2263489
0.000,509.33,66.52,35.4905681,-79.2259785
0.000,509.32,66.35,35.4906216,-79.2259978
0.000,509.33,67.07,35.4904429,-79.2259293
0.000,509.33,64.14,35.4897392,-79.2256531
0.000,509.35,67.74,35.4906390,-79.2257937
0.000,509.35,67.44,35.4906932,-79.2258173
0.001,509.09,61.02,35.4928560,-79.2258587
0.001,508.85,57.42,35.4935321,-79.2283832
0.001,508.84,57.20,35.4935327,-79.2284554
0.001,509.08,60.77,35.4929007,-79.2259337
0.000,509.74,75.34,35.4937229,-79.2198133
0.002,509.56,77.06,35.4938494,-79.2218125
0.002,509.52,64.86,35.4924466,-79.2226542
0.001,509.49,64.83,35.4916751,-79.2232200
0.000,509.52,64.96,35.4924649,-79.2227021
0.002,509.49,64.66,35.4917243,-79.2232666
0.000,509.47,68.23,35.4911730,-79.2243648
0.000,509.47,68.39,35.4912624,-79.2244119
0.000,509.47,68.30,35.4911440,-79.2244498
0.000,509.46,68.30,35.4910959,-79.2245933
0.000,509.34,67.06,35.4906021,-79.2258899
0.002,510.26,90.95,35.4937705,-79.2159390
0.000,510.26,90.45,35.4938129,-79.2158873
0.000,510.25,92.32,35.4938826,-79.2160966
0.000,509.84,83.98,35.4941256,-79.2178958
0.000,509.84,81.89,35.4940481,-79.2180293
0.000,509.84,82.19,35.4941096,-79.2180953
0.001,509.82,79.09,35.4938974,-79.2182460
0.000,510.45,73.52,35.4912183,-79.2179987
0.001,510.45,73.64,35.4911754,-79.2180119
0.002,510.45,81.88,35.4914177,-79.2149203
0.000,510.45,81.69,35.4913257,-79.2149659
0.001,510.45,77.03,35.4920325,-79.2169094
0.000,510.45,76.78,35.4919984,-79.2171468
0.000,510.45,74.01,35.4912273,-79.2180717
0.000,510.45,82.87,35.4914473,-79.2149930
0.000,510.45,77.39,35.4920543,-79.2171680
0.001,510.45,82.17,35.4926133,-79.2171059
0.001,510.45,76.56,35.4919889,-79.2172128
0.000,510.45,81.89,35.4912680,-79.2149931
0.000,510.45,81.97,35.4911937,-79.2150281
0.002,510.45,82.54,35.4913428,-79.2150354
0.001,510.97,68.37,35.4845603,-79.2257501
0.001,510.97,68.29,35.4845698,-79.2258106
0.000,510.97,67.83,35.4844990,-79.2257649
0.000,510.97,63.77,35.4842577,-79.2238243
0.000,511.12,59.98,35.4831883,-79.2237846
0.001,510.95,63.36,35.4843598,-79.2237845
0.000,510.95,63.36,35.4843977,-79.2238603
0.000,510.97,64.23,35.4842690,-79.2238964
0.000,510.67,53.22,35.4859022,-79.2219405
0.000,510.68,53.23,35.4858633,-79.2220058
0.001,510.79,61.52,35.4853865,-79.2228185
0.000,510.79,61.48,35.4854441,-79.2228775
0.000,508.81,55.12,35.4923040,-79.2283298
0.000,508.66,55.66,35.4921600,-79.2293236
0.000,508.66,60.72,35.4916590,-79.2292472
0.001,508.35,65.88,35.4918824,-79.2313969
0.001,508.61,57.19,35.4921021,-79.2296349
0.001,508.61,56.09,35.4921928,-79.2296485
0.000,508.35,60.88,35.4924948,-79.2313517
0.000,508.35,60.72,35.4925885,-79.2313448
0.000,508.35,57.64,35.4925678,-79.2304055
0.000,508.35,57.18,35.4925659,-79.2303208
0.001,508.35,64.52,35.4920466,-79.2313848
0.002,508.34,66.37,35.4918928,-79.2314883
0.002,508.17,70.08,35.4922465,-79.2327424
0.000,508.35,60.34,35.4924814,-79.2312182
0.001,508.35,56.78,35.4926346,-79.2304057
0.000,508.34,65.63,35.4919794,-79.2314807
0.000,508.17,69.93,35.4923007,-79.2327189
0.000,508.35,60.69,35.4926589,-79.2313396
0.001,508.35,61.12,35.4931203,-79.2313055
0.001,508.35,61.24,35.4925915,-79.2314254
0.001,508.35,68.90,35.4926167,-79.2321179
0.000,508.35,59.92,35.4925859,-79.2312257
0.000,508.35,65.46,35.4919649,-79.2313908
0.002,507.95,80.35,35.4925032,-79.2344599
0.000,507.95,81.95,35.4926312,-79.2344884
0.000,508.79,54.57,35.4893845,-79.2270715
0.000,508.75,54.56,35.4893690,-79.2271743
0.001,507.87,59.43,35.4890114,-79.2297615
0.000,508.45,55.21,35.4891890,-79.2280689
0.000,507.87,59.40,35.4890788,-79.2297513
0.000,508.45,55.29,35.4892557,-79.2281017
0.001,506.26,70.91,35.4884619,-79.2340003
0.002,506.71,68.96,35.4890656,-79.2330341
0.001,507.31,67.30,35.4893059,-79.2314208
0.000,506.71,68.51,35.4891226,-79.2330762
0.000,507.31,66.91,35.4893697,-79.2314064
0.000,505.94,74.61,35.4879709,-79.2346220
0.001,505.92,71.02,35.4888128,-79.2357393
0.000,505.94,74.81,35.4879189,-79.2345720
0.000,507.37,64.28,35.4899528,-79.2349375
0.000,507.37,63.99,35.4899559,-79.2350005
0.000,507.37,64.34,35.4899593,-79.2350698
0.001,507.37,68.21,35.4901807,-79.2357833
0.000,507.37,63.93,35.4900557,-79.2350660
0.000,507.38,69.77,35.4904837,-79.2350081
0.000,507.37,69.76,35.4904728,-79.2349191
0.000,507.37,69.18,35.4904021,-79.2349216
0.000,507.37,64.36,35.4899522,-79.2348601
0.003,507.37,67.10,35.4900437,-79.2340136
0.000,507.37,64.36,35.4898723,-79.2349404
0.002,507.37,64.23,35.4892905,-79.2349610
0.000,507.43,70.46,35.4905669,-79.2354618
0.002,507.32,72.72,35.4905287,-79.2343003
0.000,507.43,69.31,35.4904950,-79.2354855
0.000,507.32,71.84,35.4904693,-79.2342856
0.000,507.12,67.96,35.4893263,-79.2319905
0.004,507.14,63.81,35.4903991,-79.2322684
0.000,507.12,67.38,35.4893885,-79.2320067
0.001,507.14,63.61,35.4902686,-79.2315098
0.001,507.14,62.09,35.4900264,-79.2302309
0.000,507.14,62.86,35.4901865,-79.2315187
0.000,507.14,60.91,35.4899649,-79.2303366
0.001,507.14,60.01,35.4894209,-79.2291044
0.001,507.14,57.17,35.4899680,-79.2281137
0.000,507.14,58.74,35.4893461,-79.2290897
0.001,512.37,79.69,35.4814925,-79.1981171
0.004,511.43,89.60,35.4812157,-79.2024061
0.008,511.43,98.41,35.4813615,-79.2004775
0.000,511.43,89.45,35.4812586,-79.2024325
0.000,511.43,88.95,35.4812352,-79.2024713
0.000,510.66,71.58,35.4933401,-79.2091648
0.000,510.66,71.75,35.4934236,-79.2092174
0.000,510.66,71.72,35.4933932,-79.2093025
0.002,510.94,79.22,35.4909028,-79.2057859
0.000,510.84,72.16,35.4915311,-79.2070252
0.000,510.84,72.80,35.4914795,-79.2070658
0.000,510.94,79.25,35.4908467,-79.2058265
0.001,511.07,88.53,35.4900039,-79.2042373
0.000,511.07,87.61,35.4899692,-79.2042910
0.001,511.38,95.79,35.4849009,-79.2035404
0.000,511.37,98.56,35.4867698,-79.2038107
0.000,511.39,96.20,35.4839210,-79.2033090
0.000,511.39,95.86,35.4839146,-79.2033549
0.006,511.40,88.57,35.4828878,-79.2030643
0.000,511.40,88.12,35.4828842,-79.2030990
0.011,511.41,89.74,35.4819236,-79.2027986
0.000,511.41,88.97,35.4819149,-79.2028383
0.001,512.37,77.31,35.4818255,-79.1960104
0.000,512.36,93.07,35.4831492,-79.1963230
0.001,512.36,92.67,35.4831802,-79.1963862
0.000,512.36,93.65,35.4832063,-79.1962853
0.000,511.36,100.28,35.4880694,-79.2035635
0.000,511.30,100.71,35.4881648,-79.2035450
0.000,511.39,101.14,35.4880552,-79.2034345
0.001,512.25,95.38,35.4876124,-79.1991530
0.000,512.14,97.62,35.4876531,-79.1996426
0.000,512.25,95.23,35.4876768,-79.1991291
0.001,512.25,94.21,35.4880984,-79.1988772
